id,Conspiracy_gpt4o_mini,Sensationalism_gpt4o_mini,Hate_Speech_gpt4o_mini,Speculation_gpt4o_mini,Satire_gpt4o_mini,Conspiracy_gpt4o,Sensationalism_gpt4o,Hate_Speech_gpt4o,Speculation_gpt4o,Satire_gpt4o,Conspiracy_gemini_2.0_flash,Sensationalism_gemini_2.0_flash,Hate_Speech_gemini_2.0_flash,Speculation_gemini_2.0_flash,Satire_gemini_2.0_flash,Conspiracy_gemini_2.5_pro,Sensationalism_gemini_2.5_pro,Hate_Speech_gemini_2.5_pro,Speculation_gemini_2.5_pro,Satire_gemini_2.5_pro,Conspiracy_llama3.1_8B,Sensationalism_llama3.1_8B,Hate_Speech_llama3.1_8B,Speculation_llama3.1_8B,Satire_llama3.1_8B,Conspiracy_llama3.3,Sensationalism_llama3.3,Hate_Speech_llama3.3,Speculation_llama3.3,Satire_llama3.3
1888027956762787971,1,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1888027879906107809,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888027575038992459,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1888027549835596144,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1888027043746476539,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888026945952080323,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888026919871918198,0,1,0,1,1,0,0,0,0,1,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1888026700727951498,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888026645207867448,0,0,0,1,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
1888026603797479511,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888026349228417411,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1888026162716192919,1,1,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1888025357564969426,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1888025355983712557,0,1,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1888025308986581490,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888025203357122749,1,1,0,1,0,1,1,0,1,0,1.0,1.0,,1.0,,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888025193345376681,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888024965464625572,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888024077186871557,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888023977437884723,1,0,0,1,0,1,1,0,1,0,1.0,0.0,,1.0,,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888023570439442816,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1888023527577854112,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888023153445847088,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888022933974708342,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1888022587634237602,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888022584836440352,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888022459867349096,1,1,0,1,0,1,1,0,1,0,1.0,1.0,,1.0,,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888022166014410960,0,1,1,1,0,0,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1,1,0,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1888022130044059902,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888021466106708068,0,1,1,1,0,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1888021259994415626,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1888021189538517487,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888020923879698507,1,1,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1888020862340841903,1,1,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,1,1,0,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1888020846683300020,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888020577224638809,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1888020439655690735,0,1,1,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1888020369283629501,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1888020267810820251,0,0,0,1,0,0,0,0,0,0,1.0,0.0,,1.0,,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888020170691559634,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888020148277403688,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888019919591333985,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888019724891812071,0,1,1,0,0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1888019663784968653,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888019547447582894,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888019325287829818,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1888019284661588403,0,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1888019092596211930,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888018935234314357,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888018820838969664,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1888018357624127954,1,1,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888018286941442345,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1888018185661858063,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1888018119073087579,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1888018023015137737,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888105813400523089,0,1,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1888105585628819864,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888105364496814313,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888105076998217888,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888104963815121286,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888104920764887348,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1888104283985326183,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888104158470828488,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1888103925611630704,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888103836692209915,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1888103692554965451,1,1,1,1,0,1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1888103545494245869,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888103095353131240,0,1,1,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1888102836770099233,0,1,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1888102822475874351,0,1,1,0,0,0,0,1,0,0,0.0,1.0,1.0,1.0,0.0,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1888102550953677307,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888102255875809587,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1888102173063684300,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1888101722285097268,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1888101159522505012,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1888100432901190003,0,1,0,1,1,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,1,1,0,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1888100356841771414,1,1,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888100053069480416,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888099909447844332,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1888099736860680269,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888099524259832193,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888098242069405848,1,0,0,1,0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888098073064198396,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888097827563417749,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1888097816586731644,0,1,0,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1888097766133366953,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888097702535127110,1,1,0,1,0,1,1,0,1,0,1.0,0.0,1.0,1.0,0.0,1,1,0,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1888097681672651129,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888097193015287966,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1888097011901112354,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888096236877791311,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888096009450045895,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888095940407607653,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1888095867195785636,0,0,0,0,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888095469869334881,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888095455403270213,0,1,0,1,0,0,0,0,1,1,1.0,0.0,,1.0,,1,0,1,1,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
1888095109268328806,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888095108077117601,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1888094535705669786,1,1,0,1,0,1,1,0,1,0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1888094387948716037,1,0,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1888094277588091375,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888094209921663203,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888094064639172650,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888094040949772771,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888093886540562823,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1888093618231038412,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888093283311550656,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888093128671813766,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888092830100336806,0,0,0,1,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1888092762555236585,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1888092732796662066,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1888092651406111047,0,0,0,1,1,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1888092626034757975,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1888092596926308715,0,1,0,1,1,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1888092565141889030,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1888092300938723577,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1888092174245319045,1,1,0,1,0,1,1,0,1,0,1.0,1.0,,1.0,,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888091607099986080,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888091575638442283,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888091307282940234,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888211383373721620,1,1,0,1,0,1,1,0,0,1,1.0,1.0,0.0,1.0,1.0,1,1,0,1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1888211348468695111,1,1,0,1,0,1,1,0,1,0,1.0,1.0,,1.0,,1,1,0,1,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888211254386348324,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888210935321411761,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888210905088848136,0,1,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1888210898676048311,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888210844015886704,0,0,0,1,0,0,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888210836801323281,0,1,1,0,1,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1888209808072843297,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1888209741517623575,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888209690129023033,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1888209641634500942,1,0,0,1,0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888209582335603141,1,1,0,1,0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888209433676697689,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1888209216021598515,1,1,0,1,0,1,1,0,1,0,1.0,0.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888209123734417728,0,1,0,0,1,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1888208957258559984,1,1,0,1,0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1888208903864758747,1,0,0,1,0,1,1,0,1,0,1.0,1.0,0.0,1.0,0.0,1,0,0,1,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
