id,word_count,hashtag,user_location_usa_state,sentiment_score,sentiment_label,Speculation,Sensation,conspiracy,hate_speech,Satire
1889381291365376130,38,[],Texas,-0.6705,negative,1,1,1,0,0
1889381229578899838,53,[],,-0.7096,negative,1,1,1,1,0
1889381212063670641,10,[],,0.0,neutral,0,0,0,0,0
1889381061488157183,57,[],Texas,-0.8173,negative,0,0,0,0,0
1889381046858424417,6,[],,0.0,neutral,0,0,0,0,0
1889381002817994909,55,[],,-0.5106,negative,0,1,0,0,0
1889479749031846393,19,[],Washington,0.3182,positive,0,0,0,0,0
1889479623156564459,28,[],,-0.6573,negative,0,0,0,0,1
1889479586695569744,44,[],,0.4215,positive,0,0,0,0,0
1889479486355247597,26,[],,-0.1027,negative,0,0,0,0,0
1889479422669103554,12,[],Nevada,-0.4939,negative,1,1,1,0,0
1889479399646355585,52,[],,0.4215,positive,1,1,1,0,0
1889478470222188631,44,[],,0.7786,positive,0,1,0,0,0
1889478321299226670,45,[],,-0.9752,negative,0,1,1,0,0
1889477844046360741,31,[],,-0.7717,negative,1,1,1,0,0
1889476804915638468,12,[],,0.0,neutral,0,0,0,0,0
1889476446910820609,26,[],Georgia,0.0,neutral,0,0,0,0,0
1889476325120905379,25,[],,-0.8172,negative,0,0,0,0,0
1889476138432410014,41,[],,-0.3818,negative,1,1,0,0,0
1889475760831807685,17,[],,-0.1779,negative,1,1,1,0,0
1889475302021042599,39,[],Virginia,0.7311,positive,1,1,1,0,1
1889475171448131952,18,[],New York,0.3278,positive,1,1,0,0,0
1889475132714054131,41,[],,-0.4767,negative,1,1,1,0,0
1889474687253578156,16,"['#donaldtrump', '#president', '#theunitedstatesofamerica', '#podcasts', '#politics', '#electionday']",,-0.34,negative,0,0,0,0,0
1889474299242881336,17,[],,-0.4939,negative,1,1,0,1,0
1889474269207470548,45,[],,-0.91,negative,1,1,1,1,0
1889474004219724116,51,[],Missouri,0.2732,positive,0,0,0,0,0
1889473899617796177,47,[],Illinois,0.9008,positive,1,1,1,0,0
1889473850859200859,51,[],,-0.34,negative,1,1,1,0,0
1889473618859512007,38,[],South Dakota,-0.6705,negative,1,1,1,0,0
1889473497782423990,47,[],,-0.8757,negative,1,1,1,0,0
1889473425845944420,16,[],Michigan,0.3182,positive,1,1,1,0,0
1889473120739696735,21,[],New York,-0.3804,negative,1,1,0,0,0
1889473098258227710,34,[],,0.4019,positive,0,0,0,0,0
1889472921464094755,38,[],,-0.7096,negative,1,1,1,0,0
1889472655331340631,21,[],,-0.3612,negative,1,1,1,0,0
1889472597529637044,33,[],,0.4019,positive,0,0,0,0,0
1889472346534162478,37,[],,0.6783,positive,1,1,1,0,0
1889471919902302326,53,[],Texas,-0.9423,negative,1,1,1,0,0
1889471634798682542,52,[],Illinois,-0.0772,negative,1,1,0,0,0
1889471622504919203,33,[],,0.2716,positive,0,0,0,0,0
1889471580092395774,36,[],,0.802,positive,1,1,0,0,0
1889471532730294719,26,[],,0.0,neutral,1,1,1,0,0
1889471412768854027,32,[],,0.8126,positive,1,1,0,0,0
1889471361354985785,16,['#liebor'],Arkansas,0.2732,positive,1,1,0,0,0
1889470921573867762,22,[],,-0.5267,negative,0,0,0,0,0
1889470899352469965,48,[],,0.1119,positive,1,1,1,0,0
1889470660713316863,22,[],,0.0,neutral,0,0,0,1,1
1889470382094102620,45,[],,-0.5423,negative,0,1,0,0,0
1889470271087845637,51,[],,-0.8126,negative,0,1,0,1,0
1889470009514271098,15,[],,0.0,neutral,0,0,0,0,0
1889469961438966153,20,[],Georgia,0.5612,positive,1,1,0,0,0
1889469946624725323,50,[],,0.4767,positive,0,0,0,0,0
1889469885354496510,22,[],New York,0.1779,positive,1,1,0,0,0
1889469880883437853,52,[],,0.4939,positive,1,1,0,0,0
1889469469564485889,12,[],Illinois,0.5267,positive,1,1,1,0,0
1889469466372874430,29,[],,0.0,neutral,0,0,0,0,0
1889469443832439035,13,[],,0.5859,positive,0,1,0,0,0
1889469334512140639,14,[],Arkansas,-0.1027,negative,1,1,0,0,0
1889468142520619008,50,[],,-0.9037,negative,0,0,0,1,0
1889468068998287606,52,[],,-0.4588,negative,1,1,1,0,0
1889467831038935146,12,[],,0.5574,positive,1,1,1,0,0
1889467765574213816,24,[],,0.7543,positive,0,0,0,1,0
1889467537173148121,29,[],,0.8316,positive,0,0,0,0,1
1889466831619965288,44,[],,0.8658,positive,0,0,0,0,0
1889466411208069404,30,[],,0.3818,positive,0,1,0,0,0
1889465995661811987,42,[],,-0.0772,negative,0,0,0,0,0
1889465914174648388,48,[],,0.3818,positive,0,0,0,0,0
1889465824165191897,40,[],Nevada,-0.8126,negative,0,1,0,1,0
1889465821765783863,51,[],,-0.3182,negative,0,1,0,0,1
1889555220255973772,7,[],,0.0,neutral,0,0,0,0,0
1889555180401680661,31,[],California,0.3384,positive,1,1,0,0,0
1889555026994938329,11,[],,0.7579,positive,1,1,1,0,0
1889555025761825258,17,[],,0.0,neutral,0,0,0,0,0
1889554938692251692,33,[],,0.8225,positive,0,1,0,0,1
1889554896325623841,26,[],California,-0.34,negative,0,0,0,0,0
1889554649008709983,16,[],,0.0,neutral,1,1,1,0,0
1889554246279795127,31,[],,0.5859,positive,1,1,0,0,1
1889552586685940174,47,[],Washington,0.8126,positive,0,0,0,0,0
1889552416468566181,52,[],,-0.0258,neutral,1,1,1,0,0
1889552052268695749,45,[],,-0.886,negative,1,1,1,0,0
1889551588961951751,8,[],,0.0,neutral,1,1,1,0,0
1889551304021676378,11,[],,0.25,positive,0,0,0,0,0
1889551226821357975,37,['#trump'],Florida,0.6124,positive,1,1,0,0,0
1889550177091920000,8,[],,0.2263,positive,0,0,0,0,0
1889549953128616025,9,[],,-0.3182,negative,0,0,0,0,0
1889549215388541040,46,[],,0.0258,neutral,1,1,0,1,0
1889548868083392608,39,[],,-0.5574,negative,1,1,1,0,0
1889546727545311469,16,[],Pennsylvania,0.2023,positive,1,1,0,0,0
1889546426717471054,36,[],,0.0,neutral,0,0,0,0,0
1889546337944768565,43,[],,0.0,neutral,0,0,0,0,0
1889546051671171396,24,[],Minnesota,-0.128,negative,1,1,1,0,0
1889545471779098749,29,[],New York,0.0,neutral,0,0,0,0,0
1889545417911947558,40,[],,-0.8591,negative,1,1,1,1,0
1889545376782262643,51,[],Missouri,0.4404,positive,1,1,0,0,0
1889545323640410363,51,[],Virginia,-0.7184,negative,0,1,0,1,0
1889545094979629549,46,[],,-0.7351,negative,0,0,0,0,0
1889544889425088967,27,[],,0.0,neutral,0,0,0,0,0
1889544427258917252,55,[],,-0.6908,negative,0,1,0,0,0
1889544074308489653,42,[],,0.8934,positive,0,0,0,0,0
1889543934831108536,50,[],,-0.765,negative,1,1,0,0,0
1889543743465988156,47,[],,-0.7579,negative,1,1,0,0,0
1889543682644418625,30,[],Texas,0.3067,positive,0,1,0,0,0
1889543053884657736,50,[],,-0.0276,neutral,0,1,0,0,0
1889542452035596742,42,[],,0.5542,positive,0,0,0,0,0
1889541923125469568,39,"['#california', '#bari', '#italy']",,-0.296,negative,0,0,0,0,1
1889541730342756774,37,[],,-0.6705,negative,1,1,1,0,0
1889541665267814845,45,[],,0.9391,positive,1,1,1,0,0
1889541376901079548,47,"['#c4news', '#gbnews', '#bbcnews', '#lbc', '#ap']",,0.8779,positive,1,1,1,0,0
1889540605031715060,22,[],Oregon,-0.5719,negative,0,1,0,0,0
1889540409103106268,43,[],,0.6832,positive,0,0,0,0,0
1889537269901541758,52,[],,-0.6808,negative,1,1,1,0,0
1889536379773919630,49,[],,-0.1655,negative,0,0,0,0,0
1889536194884649188,52,[],,0.6124,positive,1,1,1,0,0
1889535837873844649,46,[],Pennsylvania,-0.3612,negative,1,1,0,0,0
1889535788536189105,34,[],,0.6542,positive,0,0,0,0,1
1889535742348763624,43,[],,0.5994,positive,0,0,0,1,0
1889535664103805421,11,[],,0.0,neutral,0,0,0,0,0
1889535615001039109,42,[],Florida,0.4215,positive,1,1,0,0,0
1889535257201738097,6,[],,-0.4767,negative,0,0,0,0,0
1889535175874453795,5,[],,-0.4767,negative,0,0,0,0,0
1889534908273664062,25,[],,0.796,positive,1,1,0,0,0
1889534865953247562,38,[],Utah,0.7506,positive,0,0,0,0,0
1889534619738861860,18,[],,0.0,neutral,1,1,0,0,0
1889534559454220325,37,[],Iowa,0.5279,positive,1,1,0,0,0
1889534345674735720,18,[],,0.34,positive,1,1,1,0,0
1889534112110653615,33,[],Massachusetts,-0.9393,negative,1,1,1,0,0
1889533959781937614,30,[],,0.34,positive,1,1,1,0,0
1889533938063868350,43,[],,0.2283,positive,1,1,0,0,1
1889533822678544699,50,[],,0.6652,positive,0,0,0,0,0
1889533524526452873,32,[],New York,0.0,neutral,1,1,1,0,0
1889533346809630998,20,[],,-0.4404,negative,1,1,0,0,0
1889533064306385366,12,[],New York,0.0,neutral,1,1,0,0,0
1889660878498238738,58,[],New Jersey,-0.5859,negative,1,1,1,0,0
1889660469192880391,16,[],,0.4019,positive,0,0,0,0,0
1889660367762034867,9,[],,0.0,neutral,1,1,1,0,0
1889658985873068435,47,[],,-0.5859,negative,0,0,0,0,0
1889658825935921185,42,[],,0.4404,positive,0,0,0,0,0
1889658557437497593,31,[],Ohio,-0.891,negative,1,1,1,0,0
1889658264226275478,14,[],,-0.296,negative,0,0,0,0,0
1889658071825129845,20,[],,0.3182,positive,1,1,0,0,0
1889657974446072001,42,[],,0.0,neutral,0,0,0,0,0
1889657935590052052,43,[],,-0.6124,negative,0,1,0,0,0
1889657653900566971,21,[],,-0.7048,negative,1,1,1,0,0
1889657507183808936,17,[],,0.7964,positive,1,1,0,0,0
1889657468621385825,24,[],,-0.296,negative,0,0,0,0,0
1889657401243996535,39,[],,0.2023,positive,1,1,0,0,0
1889657156720373938,12,[],,0.0,neutral,0,1,0,0,0
1889657137204228150,42,[],,0.7186,positive,0,0,0,0,0
1889656858647961750,21,[],Washington,-0.3447,negative,0,0,0,0,0
1889656109486514439,37,[],,0.8481,positive,0,0,0,0,0
1889655908495474963,38,[],,0.0772,positive,1,1,0,0,0
1889655564164075736,31,[],Arkansas,-0.6486,negative,1,1,1,0,0
1889655521155699104,11,[],,0.0,neutral,0,0,0,0,1
1889655417204052197,49,[],,-0.8979,negative,1,1,1,0,0
1889655299579011158,14,[],,0.1531,positive,0,0,0,0,0
1889655187414909027,29,[],Washington,0.2755,positive,1,1,1,0,0
1889655027083473191,52,[],,0.1531,positive,1,1,0,0,0
1889654769326620760,48,['#crypto'],,-0.296,negative,0,1,0,0,1
1889654465575133234,18,[],,0.5859,positive,0,0,0,1,0
1889653995645309307,38,[],,-0.25,negative,1,1,0,0,0
1889653735908954609,16,[],,-0.5423,negative,1,1,0,0,0
1889653716459962371,38,[],,-0.25,negative,0,0,0,0,0
1889653193283715252,22,[],North Carolina,-0.1605,negative,1,1,0,0,1
1889653046075924624,50,[],New Jersey,-0.7717,negative,1,1,0,0,0
1889653014257918343,44,[],,0.4019,positive,0,0,0,0,0
1889652710867194111,11,[],,-0.5859,negative,1,1,1,0,0
1889652615564161527,19,[],Utah,-0.2263,negative,1,1,0,0,0
1889652605913051471,18,[],Florida,-0.8074,negative,1,1,1,0,0
1889652013954142489,22,[],,0.0465,neutral,1,1,0,0,0
1889651467436331468,14,[],,0.0,neutral,0,0,0,0,0
1889651193934213497,27,[],,0.0,neutral,0,0,0,0,0
1889650697747993044,36,[],,0.5719,positive,0,0,0,0,0
1889650522564530535,7,[],,-0.3612,negative,0,0,0,0,1
1889650466323095724,18,[],,-0.4019,negative,1,1,1,0,0
1889650456625885289,16,[],,0.0,neutral,0,0,0,0,1
1889650390523580446,16,[],,0.0,neutral,0,0,0,0,1
1889650005599740296,50,[],,-0.4717,negative,1,1,0,0,0
1889649813320343761,22,[],,-0.765,negative,1,1,1,0,0
1889649780671848504,45,[],,0.8176,positive,1,1,1,0,0
1889649525431677433,36,[],,0.0,neutral,1,1,0,0,0
1889649358099906946,30,[],,0.5859,positive,1,1,0,0,0
1889649023096594691,23,[],,-0.4404,negative,1,1,1,0,0
1889648258919588048,10,[],,-0.0572,negative,1,1,1,0,0
1889648128912957708,14,[],,0.0,neutral,1,1,1,0,0
1889647595770806586,41,[],Texas,0.5859,positive,0,0,0,1,0
1889647266857726202,36,[],,-0.2263,negative,1,1,1,0,0
1889647198675100118,17,[],,0.0,neutral,1,1,1,0,0
1889647060204372015,43,[],,0.1548,positive,0,0,0,0,0
1889646733048635767,20,[],,-0.4215,negative,0,0,0,0,1
1889646556120265084,20,[],Maine,-0.7184,negative,1,1,0,0,0
1889646168184946841,51,[],,0.296,positive,1,1,1,0,0
1889646078535847973,46,[],,0.5859,positive,1,1,1,0,0
1889645611869229407,41,[],,0.0,neutral,1,1,0,0,0
1889645513684681059,45,[],,-0.1891,negative,1,1,0,0,0
1889645130019152077,22,[],,-0.7003,negative,1,1,1,1,0
1889644825059721250,26,[],,0.0,neutral,1,1,0,0,1
1889644439582183434,53,[],,0.4878,positive,0,0,0,0,0
1889751550983053791,28,[],,0.8687,positive,0,0,0,0,1
1889750495033496022,16,[],,0.0,neutral,1,1,0,0,0
1889750104866717950,50,[],,0.0,neutral,1,1,0,0,1
1889749765442716053,17,[],,-0.7964,negative,1,1,1,0,0
1889749591521894509,43,[],,0.7783,positive,0,0,0,0,0
1889749462794260661,41,[],,-0.124,negative,0,1,0,0,0
1889749232024015265,48,"['#102', '#116', '#47', '#102', '#sandrabullock']",,0.5719,positive,1,1,1,0,0
1889749028306350526,54,[],,0.4677,positive,1,1,0,0,1
1889748943124287971,49,[],,0.4939,positive,1,1,1,0,0
1889748939915575514,42,[],South Carolina,0.4902,positive,0,1,0,0,0
1889747950311538831,38,['#ncpol'],North Carolina,0.5423,positive,0,0,0,0,0
1889747830039863354,17,[],,0.0772,positive,1,1,1,0,0
1889747787413115317,50,[],,0.5025,positive,1,1,1,0,0
1889747772120678526,48,[],,0.5226,positive,1,1,1,0,1
1889747691980087797,15,[],,0.4588,positive,1,1,1,0,0
1889747560966881630,9,[],California,0.3612,positive,0,0,0,0,0
1889747415131103654,25,[],California,0.8481,positive,1,1,0,0,0
1889747381748380126,40,[],,-0.765,negative,1,1,1,0,0
1889746869296742643,22,[],,0.4404,positive,0,0,0,0,0
1889746791899472149,44,[],,0.5729,positive,0,1,0,0,0
1889746700798926985,42,[],,0.4019,positive,0,0,0,0,1
1889746614333341797,26,[],,-0.6908,negative,0,1,0,0,0
1889746570985263250,28,[],,-0.8929,negative,0,0,0,0,0
1889746461077766579,29,[],,0.7269,positive,1,1,0,0,0
1889746406866313365,23,[],Texas,0.6242,positive,1,1,1,0,0
1889746355188289820,27,[],Alabama,0.7906,positive,0,0,0,0,0
1889746212338696626,47,[],,0.8591,positive,1,1,0,0,0
1889746193061736509,39,[],,-0.0346,neutral,1,1,1,0,0
1889745935439372567,49,[],Texas,0.4815,positive,1,1,1,0,0
1889745931127464207,27,[],,0.0,neutral,0,0,0,0,0
1889745671294456311,22,[],,-0.8162,negative,1,1,1,0,0
1889745580215194038,11,[],New Jersey,0.0,neutral,1,1,0,0,0
1889745070326186101,35,[],Illinois,0.6597,positive,0,0,0,0,0
1889744416417468428,52,[],,-0.3574,negative,0,0,0,0,0
1889744171323338789,22,[],,-0.0258,neutral,1,1,1,0,0
1889744046479823229,40,[],,0.0772,positive,0,0,0,0,0
1889743878808322170,31,[],,0.2023,positive,0,0,0,0,0
1889743854351294857,51,[],,-0.9274,negative,0,1,0,1,0
1889743800651640992,53,[],,0.8622,positive,0,1,0,0,0
1889743354499362951,36,[],,-0.891,negative,1,1,1,0,0
1889743262581244180,34,[],Wisconsin,-0.5106,negative,0,1,0,0,1
1889743106272039300,21,[],,0.2263,positive,1,1,0,0,0
1889742516318028071,17,[],Ohio,-0.6249,negative,0,0,0,0,0
1889742467941208532,42,[],California,0.0,neutral,1,1,1,0,0
1889742450526191734,28,[],,-0.7184,negative,1,1,1,0,0
1889742356666048840,39,[],,0.7717,positive,1,1,1,0,0
1889742232892113013,39,[],California,-0.7845,negative,1,1,0,0,0
1889741659824378132,32,[],Massachusetts,-0.1531,negative,1,1,0,0,0
1889741643907010707,7,[],,-0.5106,negative,0,0,0,0,0
1889741222069105071,39,[],,-0.4005,negative,1,1,0,0,0
1889741213059711086,11,[],Michigan,0.0,neutral,0,0,0,0,0
1889741076396642557,10,[],,-0.5859,negative,1,1,1,0,0
1889740986340741326,44,[],Ohio,0.0772,positive,0,0,0,0,0
1889740983681655234,8,[],New Mexico,0.4019,positive,0,1,0,0,0
1889740872272716279,51,[],Oklahoma,-0.7783,negative,1,1,1,0,0
1889740766592840130,35,[],,-0.1531,negative,1,1,1,0,0
1889740734930010605,54,[],,-0.802,negative,1,1,0,0,0
1889740480294035832,40,[],Idaho,0.5499,positive,1,1,0,0,0
1889740472886698060,46,[],,0.0644,positive,1,1,0,0,0
1889740442649927955,45,[],Oklahoma,0.8126,positive,0,0,0,0,1
1889740363847389382,24,[],Texas,0.6599,positive,0,0,0,0,0
1889740242149601297,17,[],,0.0,neutral,1,1,0,0,0
1889740209811550579,30,"['#ontario', '#onpoli', '#homeless', '#homelessness', '#housingcrisis', '#housingemergency']",,0.0,neutral,0,0,0,0,0
1889740111916487146,38,[],,-0.1027,negative,1,1,0,0,1
1889740020837138639,52,[],Michigan,-0.7851,negative,1,1,1,0,0
1889842136889303440,37,[],New York,0.0772,positive,1,1,0,0,0
1889842041326281081,37,[],Illinois,0.1351,positive,0,1,0,0,0
1889841955669983615,23,[],,-0.6395,negative,0,1,0,0,0
1889841881397580258,19,[],Georgia,0.6705,positive,0,1,0,0,1
1889841592267399677,30,"['#electionlabgame', '#elo', '#electoralcollege', '#prediction', '#stateofplay', '#election', '#termlimits', '#gbl', '#elgame']",,0.34,positive,0,0,0,0,0
1889841110471811483,43,[],,0.4215,positive,0,1,0,0,0
1889840939864301770,45,[],,0.2263,positive,0,0,0,0,0
1889840770301247490,14,[],Washington,0.8334,positive,0,0,0,0,1
1889840582908059838,33,[],,-0.5574,negative,1,1,1,0,0
1889840516260569430,27,[],Maryland,-0.3612,negative,1,1,1,0,1
1889840005104935105,42,[],Arizona,-0.0,neutral,1,1,0,0,0
1889839891745481175,36,[],,0.1779,positive,1,1,1,0,0
1889839667601612889,45,[],,0.7717,positive,0,0,0,0,0
1889839205658046578,14,[],,0.4019,positive,0,0,0,1,0
1889838932185264546,39,[],,-0.7184,negative,1,1,0,0,1
1889838875046281339,55,[],,0.3798,positive,0,0,0,0,0
1889838714404348169,27,[],,-0.6705,negative,0,1,0,0,0
1889838301734912225,50,[],,0.886,positive,0,0,0,1,0
1889838259863429333,48,[],,0.4215,positive,0,1,0,0,0
1889838010361061580,21,[],,-0.7103,negative,0,1,0,0,0
1889837751383761147,34,['#trumpisunfitforoffice'],,0.552,positive,1,1,0,1,0
1889837058010833396,17,[],,-0.1531,negative,1,1,1,0,0
1889836883494219779,47,[],,0.8528,positive,0,0,0,0,0
1889836871028793675,14,[],,0.5719,positive,0,1,0,0,0
1889836672893985181,13,[],Wisconsin,-0.0644,negative,1,1,1,0,0
1889836582754197730,15,[],,0.0,neutral,1,1,0,0,0
1889836188774883637,46,[],Massachusetts,0.9468,positive,0,1,0,0,0
1889836094545641931,41,[],,0.6124,positive,1,1,0,0,0
1889835709143339160,49,[],,0.6124,positive,0,1,0,0,0
1889835678223278520,7,[],,0.6115,positive,1,1,1,0,0
1889835657511706869,34,[],,0.9468,positive,1,1,0,0,0
1889835561554244070,49,[],,0.6124,positive,0,1,0,0,0
1889835558840713507,19,[],,-0.296,negative,0,0,1,0,0
1889835557494333889,31,[],Nevada,-0.5267,negative,1,1,0,0,0
1889835398056255913,26,[],Nevada,-0.5267,negative,1,1,0,0,0
1889835315994726753,44,[],,-0.296,negative,1,1,0,0,0
1889834762384064596,16,[],Wisconsin,-0.4019,negative,0,1,1,0,0
1889834736316719347,14,[],,0.0,neutral,0,0,0,0,1
1889834394099081595,16,[],Wisconsin,-0.4019,negative,1,1,1,0,0
1889834332401119498,8,[],,-0.1531,negative,0,0,0,0,0
1889834306991734800,46,[],,0.6369,positive,1,1,0,0,0
1889834082160484377,21,[],,0.0,neutral,0,0,0,0,0
1889833662038024310,17,[],New York,0.0,neutral,0,0,0,0,0
1889833575270457398,16,[],Virginia,0.2584,positive,1,1,0,0,0
1889833158293737970,5,[],,0.4019,positive,0,0,0,0,0
1889832950906429488,34,[],,-0.4939,negative,1,1,0,0,0
1889832546164494751,11,[],,0.3612,positive,0,0,0,0,1
1889832386034307333,14,[],Arizona,0.3875,positive,1,1,1,0,0
1889832297479995792,39,[],,0.7579,positive,1,1,0,0,0
1889832199266115881,39,[],,0.8402,positive,1,1,0,0,1
1889831830934921331,41,[],Pennsylvania,-0.5719,negative,0,0,0,0,0
1889831562923192431,28,[],,-0.7506,negative,1,1,1,0,0
1889831532938010780,24,[],,-0.3612,negative,1,1,1,0,0
1889831168041951397,22,[],Kansas,-0.3182,negative,0,0,0,0,0
1889830875665408496,18,[],Texas,-0.5859,negative,0,0,0,0,0
1889830202441867720,23,[],,0.1027,positive,0,1,0,0,1
1889829867430269248,25,[],California,-0.0258,neutral,1,1,0,0,0
1889829674068615455,25,[],,0.1027,positive,0,0,0,0,0
1889829616749367408,14,[],,-0.8047,negative,1,1,1,0,0
1889829321306677404,29,[],,-0.2732,negative,1,1,1,1,1
1889829310644756846,33,[],Nevada,-0.7096,negative,1,1,0,0,0
1889829186627637384,50,[],,-0.4767,negative,0,1,0,0,0
1889829152309580162,47,[],,0.7184,positive,1,1,0,0,0
1889829052250464482,35,[],,-0.8834,negative,1,1,0,0,1
1889828428800729328,42,[],,-0.8176,negative,0,1,0,1,0
1889917414663676308,17,[],,0.6597,positive,0,0,0,0,0
1889917325081825328,30,[],,0.5719,positive,0,0,0,1,0
1889917204529029428,13,[],,0.296,positive,0,0,0,0,0
1889917071607386173,16,[],,0.6705,positive,1,1,0,0,0
1889916971254423762,8,[],,0.7783,positive,0,0,0,0,1
1889916688541557123,50,[],,-0.3321,negative,1,1,0,0,0
1889916537378631685,53,[],Kansas,-0.6908,negative,1,1,1,0,0
1889916427706180039,53,[],Kansas,-0.6908,negative,1,1,1,0,0
1889916424522756218,38,[],,0.2023,positive,0,1,0,1,0
1889916279383085528,22,[],,0.0,neutral,0,1,0,0,1
1889916106669957445,51,[],Minnesota,0.3818,positive,1,1,0,0,0
1889916096037396892,53,[],Kansas,-0.6908,negative,1,1,1,0,0
1889915745515319546,29,[],,-0.0572,negative,1,1,0,0,0
1889915141350961536,51,[],,-0.8319,negative,1,1,1,0,0
1889915051689254966,42,[],,-0.4152,negative,1,1,1,0,0
1889914976711876687,11,[],,0.0,neutral,1,1,0,0,0
1889914684759040320,41,[],,0.6204,positive,0,0,0,0,1
1889913123165053417,29,[],,0.6597,positive,1,1,1,0,0
1889913098632601697,21,[],Nevada,-0.765,negative,0,0,0,0,0
1889912686299009435,50,[],,-0.8126,negative,1,1,1,1,0
1889912682574151778,51,[],,0.3818,positive,1,1,0,0,0
1889912003646681232,36,[],,0.9382,positive,1,1,0,0,0
1889911806732411100,20,[],,0.296,positive,0,1,0,0,0
1889911395548013007,28,[],,0.0,neutral,1,1,0,0,0
1889911132414156901,58,[],,-0.3473,negative,1,1,1,0,0
1889911109626531949,78,[],,-0.3612,negative,1,1,1,0,0
1889910442107216054,53,[],,-0.6283,negative,1,1,1,0,0
1889910385102430635,22,[],,-0.3182,negative,1,1,0,0,0
1889909642408632788,49,[],,0.5994,positive,0,1,0,1,0
1889909191751639485,41,[],,0.7443,positive,0,0,0,1,0
1889909043562684486,25,[],,0.0,neutral,1,1,1,0,0
1889909012474503379,25,[],,0.0,neutral,1,1,0,0,0
1889908256942031186,46,[],,-0.5574,negative,0,1,0,0,0
1889907691038056469,33,[],Pennsylvania,0.1027,positive,1,1,0,0,0
1889906954316947471,47,[],,0.9419,positive,1,1,1,0,0
1889906883684925845,43,[],,0.0,neutral,1,1,1,0,0
1889906781448708311,40,[],,0.8221,positive,0,0,0,0,1
1889905425312804905,20,[],,-0.1027,negative,0,0,0,0,0
1889905325383491763,31,[],,-0.5709,negative,1,1,0,0,0
1889905323030487445,41,[],,0.9042,positive,0,0,0,0,0
1889905248770335097,24,[],New York,0.4588,positive,0,0,0,1,0
1889904352858665247,27,[],,0.6359,positive,1,1,0,0,0
1889904125267288210,31,[],,-0.6908,negative,1,1,1,0,0
1889903689894351084,42,[],Washington,-0.1154,negative,1,1,0,0,0
1889903409429619191,43,[],Massachusetts,0.34,positive,1,1,1,0,0
1889903195050451231,43,[],,0.0258,neutral,1,1,1,0,0
1889902929114701938,27,[],,-0.296,negative,0,0,0,0,0
1889902709786157270,26,[],,0.8625,positive,0,0,0,0,0
1889902635001716814,46,[],Arizona,-0.8991,negative,1,1,1,0,0
1889902319481004066,55,[],,0.9042,positive,1,1,0,0,0
1889902065004192052,17,[],,0.0,neutral,0,1,0,0,0
1889901547825549446,21,[],,-0.7003,negative,1,1,0,0,1
1889901452769780010,50,[],Kansas,-0.6908,negative,1,1,0,0,0
1889901420306108864,20,[],,-0.34,negative,0,0,0,0,0
1889901408435974530,50,[],Kansas,-0.6908,negative,1,1,0,0,0
1889901297522057650,41,[],,-0.8553,negative,1,1,1,1,0
1889901001140003243,45,[],,-0.9282,negative,1,1,0,0,0
1889900712500556152,22,[],,0.0,neutral,1,1,1,0,0
1889900621463167287,46,[],Colorado,0.7757,positive,0,1,0,0,0
1889900461110730853,9,[],New York,0.1779,positive,0,0,0,0,0
1889900123645411795,38,[],Florida,-0.7382,negative,0,1,0,1,0
1889900118423535774,46,[],New York,-0.9455,negative,0,1,0,0,0
1889899806216306872,9,[],,0.0,neutral,0,0,0,0,1
1889898932115054600,42,[],,-0.5106,negative,0,0,0,1,0
1889898832424780150,43,[],North Carolina,0.7713,positive,1,1,0,0,0
1890023115628945626,17,[],,-0.2263,negative,0,1,0,0,0
1890022642582958559,47,[],,0.8885,positive,1,1,0,0,0
1890022611868123543,55,[],,-0.4517,negative,1,1,1,0,0
1890022153707474954,42,[],,0.743,positive,0,0,0,0,1
1890021689888473457,42,[],,0.8689,positive,0,0,0,0,0
1890021595038822689,54,[],,0.6906,positive,0,0,0,0,0
1890021590987088335,34,[],Iowa,0.2716,positive,0,0,0,0,0
1890021572280467737,14,[],,0.0,neutral,0,0,0,0,0
1890021471583609338,16,[],Texas,-0.296,negative,0,0,0,0,0
1890021383381430688,43,[],,0.6705,positive,0,0,0,0,0
1890021090560524297,15,[],,0.0,neutral,0,0,0,0,0
1890020948948234575,41,[],,0.7906,positive,1,1,0,0,0
1890020867188429021,46,['#t'],,0.296,positive,0,0,0,0,0
1890020447733076287,9,[],Rhode Island,0.0,neutral,0,1,0,0,0
1890020322319228986,53,[],,0.0,neutral,1,1,1,0,0
1890020309161693228,18,[],,-0.4019,negative,1,1,0,0,0
1890020208913649716,16,[],,0.4019,positive,0,0,0,0,0
1890019960791142862,27,[],,0.0,neutral,0,0,0,0,0
1890019949168779612,24,[],,0.1027,positive,0,0,0,1,0
1890019391804510254,48,[],,-0.6288,negative,1,1,1,0,1
1890018925284560960,47,[],,-0.25,negative,1,1,0,0,0
1890018736184377522,46,[],,0.9481,positive,1,1,0,0,0
1890018722347393166,48,[],,-0.1531,negative,0,1,0,0,0
1890018667548840195,53,[],,-0.9173,negative,0,0,0,1,0
1890018308084408489,36,[],,0.3182,positive,0,1,0,0,0
1890018199464493270,39,[],Pennsylvania,0.765,positive,0,1,0,0,0
1890018144682721704,50,[],,-0.4215,negative,1,1,1,0,0
1890017977086677475,45,[],,0.9481,positive,1,1,0,0,0
1890017859633651977,50,[],,-0.6586,negative,1,1,1,0,0
